sonnet	xhigh	1201	False	26	26		Devoted Druid|Vizier of Remedies		12	71
sonnet	xhigh	1202	True	21	21				6	38
sonnet	xhigh	1203	True	1	1				5	22
sonnet	xhigh	1204	True	1	1				10	26
sonnet	xhigh	1205	True	20	20				15	84
sonnet	xhigh	1206	True	11	11				4	24
sonnet	xhigh	1207	True	26	26				5	30
sonnet	xhigh	1208	True	1	1				6	14
sonnet	xhigh	1209	True	9	9				20	84
sonnet	xhigh	1210	True	23	23				11	57
sonnet	xhigh	1211	True	16	16				5	29
sonnet	xhigh	1212	True	16	16				6	24
sonnet	xhigh	1213	True	1	1				5	14
sonnet	xhigh	1214	True	2	2				11	38
sonnet	xhigh	1215	True	10	10				7	32
sonnet	xhigh	1216	True	30	30				12	58
sonnet	xhigh	1217	True	23	23				6	31
sonnet	xhigh	1218	True	1	1				9	39
sonnet	xhigh	1219	False	8	8		Necrodominance		11	75
sonnet	xhigh	1220	True	11	11				6	37
sonnet	xhigh	1221	True	22	22				9	38
sonnet	xhigh	1222	False	21	21			サイクロンの裂け目|太陽の指輪|永遠の証人|秘儀の印鑑	4	29
sonnet	xhigh	1223	True	1	1				6	18
sonnet	xhigh	1224	True	13	13				11	49
sonnet	xhigh	1225	True	22	22				13	59
sonnet	xhigh	1226	True	16	16				6	36
sonnet	xhigh	1227	True	21	21				5	24
sonnet	xhigh	1228	True	1	1				6	17
sonnet	xhigh	1229	False	15	14	Tamiyo, Inquisitive Student（日本語版なし）			17	78
sonnet	xhigh	1230	True	16	16				5	26
sonnet	xhigh	1231	True	20	20				5	27
sonnet	xhigh	1232	True	18	18				5	32
sonnet	xhigh	1233	True	1	1				8	28
sonnet	xhigh	1234	True	20	20				16	81
sonnet	xhigh	1235	True	18	18				12	57
sonnet	xhigh	1236	True	23	23				15	85
sonnet	xhigh	1237	True	18	18				6	30
sonnet	xhigh	1238	True	1	1				6	17
sonnet	xhigh	1239	True	10	10				31	178
sonnet	xhigh	1240	True	25	25				14	86
sonnet	xhigh	1241	False	18	18		Dredge		6	26
sonnet	xhigh	1242	True	21	21				5	29
sonnet	xhigh	1243	True	1	1				6	18
sonnet	xhigh	1244	True	2	2				13	60
sonnet	xhigh	1245	True	12	12				5	23
sonnet	xhigh	1246	True	15	15				7	34
sonnet	xhigh	1247	True	15	15				7	32
sonnet	xhigh	1248	True	1	1				6	19
sonnet	xhigh	1249	True	20	20				13	49
sonnet	xhigh	1250	True	20	20				13	77
sonnet	xhigh	1251	True	20	20				14	70
sonnet	xhigh	1252	True	26	26				6	26
sonnet	xhigh	1253	True	1	1				3	9
sonnet	xhigh	1254	True	13	13				14	46
sonnet	xhigh	1255	True	19	19				6	35
sonnet	xhigh	1256	True	27	27				11	68
sonnet	xhigh	1257	True	16	16				5	29
sonnet	xhigh	1258	True	1	1				4	13
sonnet	xhigh	1259	True	1	1				9	32
sonnet	xhigh	1260	True	28	28				13	85
sonnet	xhigh	1261	False	15	15			幻獣との交わり|苦々しい勝利	13	54
sonnet	xhigh	1262	False	20	20		Wheel of Fortune		5	28
sonnet	xhigh	1263	True	1	1				8	27
sonnet	xhigh	1264	True	13	13				13	46
sonnet	xhigh	1265	True	13	13				5	22
sonnet	xhigh	1266	True	26	26				19	86
sonnet	xhigh	1267	False	16	16			ダニー・ピンク	5	24
sonnet	xhigh	1268	True	1	1				6	20
sonnet	xhigh	1269	True	4	4				13	40
sonnet	xhigh	1270	True	21	21				12	65
sonnet	xhigh	1271	True	16	16				5	23
sonnet	xhigh	1272	True	16	16				5	22
sonnet	xhigh	1273	True	1	1				5	19
sonnet	xhigh	1274	True	15	15				12	62
sonnet	xhigh	1275	True	16	16				16	71
sonnet	xhigh	1276	True	23	23				9	36
sonnet	xhigh	1277	True	16	16				5	25
sonnet	xhigh	1278	True	1	1				6	17
sonnet	xhigh	1279	False	22	22		Voltaic Key		14	90
sonnet	xhigh	1280	True	20	20				5	26
sonnet	xhigh	1281	True	28	28				4	26
sonnet	xhigh	1282	True	17	17				5	27
sonnet	xhigh	1283	True	1	1				6	16
sonnet	xhigh	1284	False	0	0				21	91
sonnet	xhigh	1285	True	19	19				5	30
sonnet	xhigh	1286	True	19	19				13	72
sonnet	xhigh	1287	False	20	20			大いなる歪み、コジレック	5	37
sonnet	xhigh	1288	True	1	1				6	16
sonnet	xhigh	1289	True	3	3				11	50
sonnet	xhigh	1290	True	18	18				7	31
sonnet	xhigh	1291	True	31	31				10	50
sonnet	xhigh	1292	True	26	26				6	30
sonnet	xhigh	1293	True	1	1				5	16
sonnet	xhigh	1294	True	17	17				16	63
sonnet	xhigh	1295	True	11	11				5	27
sonnet	xhigh	1296	True	27	27				18	108
sonnet	xhigh	1297	True	21	21				5	26
sonnet	xhigh	1298	True	1	1				9	40
sonnet	xhigh	1299	False	6	6			時間稼ぎ	13	59
sonnet	xhigh	1300	True	11	11				15	77
