opus	low	1	True	27	27				9	37
opus	low	2	True	22	22				7	27
opus	low	3	True	27	27				10	36
opus	low	4	True	23	23				5	22
opus	low	5	True	1	1				5	18
opus	low	6	True	14	14				9	29
opus	low	7	False	18	16	causal|señal			7	27
opus	low	8	False	11	11		Black Lotus		7	26
opus	low	9	True	23	23				15	68
opus	low	10	True	24	24				8	33
opus	low	11	True	20	20				5	18
opus	low	12	True	37	37				9	35
opus	low	13	True	21	21				4	16
opus	low	14	True	26	26				5	22
opus	low	15	True	23	23				12	45
opus	low	16	True	3	3				9	35
opus	low	17	True	8	8				8	26
opus	low	18	True	10	10				7	24
opus	low	19	True	22	22				11	37
opus	low	20	True	25	25				6	24
opus	low	21	True	27	27				5	20
opus	low	22	True	37	37				8	44
opus	low	23	True	13	13				6	28
opus	low	24	True	23	23				4	20
opus	low	25	False	2	1				5	20
opus	low	26	True	23	23				10	31
opus	low	27	True	11	11				9	29
opus	low	28	True	9	9				9	30
opus	low	29	True	22	22				13	46
opus	low	30	True	27	27				5	20
opus	low	31	True	24	24				6	21
opus	low	32	True	26	26				8	40
opus	low	33	True	34	34				13	51
opus	low	34	True	21	21				5	18
opus	low	35	True	2	2				10	36
opus	low	36	True	13	13				11	35
opus	low	37	False	10	10			露天鉱床	8	27
opus	low	38	True	9	9				10	34
opus	low	39	True	24	24				15	63
opus	low	40	True	19	19				5	24
opus	low	41	True	24	24				6	21
opus	low	42	False	34	34			実物提示教育	11	60
opus	low	43	True	31	31				12	54
opus	low	44	False	23	22	領界渡り、ザイル			5	18
opus	low	45	True	4	4				9	52
opus	low	46	True	7	7				9	29
opus	low	47	True	8	8				8	37
opus	low	48	True	7	7				8	29
opus	low	49	True	21	21				10	44
opus	low	50	True	20	20				9	35
opus	low	51	False	25	24	熊野〜			6	22
opus	low	52	False	25	24			血染めの月	9	46
opus	low	53	True	22	22				5	20
opus	low	54	True	26	26				5	21
opus	low	55	True	5	5				8	33
opus	low	56	False	10	9				10	35
opus	low	57	True	8	8				9	25
opus	low	58	True	8	8				9	29
opus	low	59	True	26	26				13	60
opus	low	60	True	23	23				5	27
opus	low	61	True	20	20				8	24
opus	low	62	True	26	26				7	33
opus	low	63	True	27	27				5	28
opus	low	64	True	25	25				5	18
opus	low	65	True	11	11				10	34
opus	low	66	True	12	12				12	32
opus	low	67	True	12	12				8	26
opus	low	68	True	6	6				8	25
opus	low	69	True	25	25				10	35
opus	low	70	True	17	17				5	23
opus	low	71	True	22	22				5	22
opus	low	72	True	24	24				8	56
opus	low	73	True	25	25				7	31
opus	low	74	True	34	34				6	25
opus	low	75	True	3	3				14	48
opus	low	76	False	11	10	目立ちたがり			12	41
opus	low	77	True	11	11				7	24
opus	low	78	True	11	11				7	24
opus	low	79	True	23	23				12	38
opus	low	80	True	14	14				5	19
opus	low	81	True	14	14				5	17
opus	low	82	True	26	26				6	30
opus	low	83	True	24	24				5	24
opus	low	84	False	23	23			シェオルドレッド	5	21
opus	low	85	True	6	6				4	15
opus	low	86	True	15	15				11	37
opus	low	87	True	12	12				8	30
opus	low	88	True	9	9				8	29
opus	low	89	True	25	25				14	42
opus	low	90	True	25	25				8	40
opus	low	91	False	11	11		Ancestral Recall|Black Lotus|Manifold Key	ブラック・ロータス|多用途の鍵	6	25
opus	low	92	False	29	29		Black Lotus		10	41
opus	low	93	True	19	19				5	24
opus	low	94	True	27	27				5	21
opus	low	95	True	1	1				9	26
opus	low	96	True	8	8				10	38
opus	low	97	True	7	7				7	21
opus	low	98	True	11	11				7	27
opus	low	99	True	17	17				13	57
opus	low	100	True	18	18				5	20
